split_seed,candidate_id,display_name,candidate_model_type,candidate_family,K,L,selection_metric,n_em_starts,model_type,model_family,em_start,em_seed,success,train_bic,train_aic,heldout_bic,heldout_aic,train_log_likelihood,heldout_log_likelihood,train_avg_log_likelihood,heldout_avg_log_likelihood,train_gmpd,heldout_gmpd,n_free_params,n_iter,converged,fit_time,n_train,n_test
83,ind_cyl_k3,"Independent cylindrical mixture, K=3",cylindrical_mixture,independent,3,,train_bic,1,cylindrical_mixture,independent,0,1038259607,True,1183980.0731865047,1183632.978083461,296338.5927905489,296040.0170555278,-591781.4890417305,-147985.0085277639,-3.9506882146024522,-3.9516411260050703,0.01924145496730547,0.019223128298696684,35,33,True,8.942957167004352,149792,37449
83,ind_cyl_k6,"Independent cylindrical mixture, K=6",cylindrical_mixture,independent,6,,train_bic,1,cylindrical_mixture,independent,0,408622235,True,1147355.6760487363,1146651.5688397053,287401.3831192193,286795.7009138906,-573254.7844198527,-143326.8504569453,-3.8270053435420626,-3.827254411518206,0.021774725913300347,0.02176930320172597,71,69,True,24.34822612500284,149792,37449
83,full_cyl_k3,"Full cylindrical mixture, K=3",cylindrical_mixture,full,3,,train_bic,1,cylindrical_mixture,full,0,1234239421,True,1166673.5666938992,1166147.965537862,292190.1356288265,291738.0066586516,-583020.982768931,-145816.0033293258,-3.892203740980366,-3.8937222176647115,0.020400339400715974,0.02036938546834327,53,26,True,8.667461332996027,149792,37449
83,full_cyl_k6,"Full cylindrical mixture, K=6",cylindrical_mixture,full,6,,train_bic,1,cylindrical_mixture,full,0,1884141185,True,1141604.3773835152,1140543.2580684966,286002.5451484515,285089.75647281535,-570164.6290342483,-142437.87823640768,-3.8063757012006536,-3.803516201671812,0.022228596215498657,0.022292249841286922,107,79,True,29.97688937500061,149792,37449
83,gauss_vmf_tl_3x2,"Gaussian/vMF two-layer, (K,L)=(3,2)",two_layer_mixture,gaussian_vmf,3,2.0,train_bic,1,two_layer_mixture,gaussian_vmf,0,1307751556,True,1170159.4145481715,1169723.066418631,292729.21858336596,292353.8662307679,-584817.5332093155,-146132.93311538396,-3.904197375088893,-3.902185188266281,0.020157126612302147,0.020197727351290124,44,64,True,25.931055833003484,149792,37449
83,gauss_vmf_tl_6x4,"Gaussian/vMF two-layer, (K,L)=(6,4)",two_layer_mixture,gaussian_vmf,6,4.0,train_bic,1,two_layer_mixture,gaussian_vmf,0,2118310077,True,1130968.347132068,1129728.7217640553,283512.83782186476,282446.49591107486,-564739.3608820277,-141098.24795553743,-3.7701570236196034,-3.767744077426298,0.023048443852984653,0.023104125659426385,125,50,True,50.91375912500371,149792,37449
83,vmf_gauss_tl_3x2,"vMF/Gaussian two-layer, (K,L)=(3,2)",two_layer_mixture,vmf_gaussian,3,2.0,train_bic,1,two_layer_mixture,vmf_gaussian,0,854677122,True,1141665.029282038,1141020.4240906716,285911.4779037694,285356.9801101587,-570445.2120453358,-142613.49005507934,-3.8082488520437394,-3.8082055610317855,0.02218699767409148,0.022187958192463768,65,24,True,11.06006137499935,149792,37449
83,vmf_gauss_tl_6x4,"vMF/Gaussian two-layer, (K,L)=(6,4)",two_layer_mixture,vmf_gaussian,6,4.0,train_bic,1,two_layer_mixture,vmf_gaussian,0,1065512484,True,1121638.79036736,1119149.622628391,282394.0149574323,280252.8004005662,-559323.8113141955,-139875.4002002831,-3.734003226568812,-3.735090394944674,0.02389697907500939,0.02387101315230292,251,42,True,46.33598274999531,149792,37449
84,ind_cyl_k3,"Independent cylindrical mixture, K=3",cylindrical_mixture,independent,3,,train_bic,1,cylindrical_mixture,independent,0,1980205439,True,1184014.049355015,1183666.9542519713,297048.6575203574,296750.08178533625,-591798.4771259857,-148340.04089266813,-3.9508016257609597,-3.9611215491112746,0.019239272895344252,0.019041746057721493,35,34,True,8.967682166992745,149792,37449
84,ind_cyl_k6,"Independent cylindrical mixture, K=6",cylindrical_mixture,independent,6,,train_bic,1,cylindrical_mixture,independent,0,1027548145,True,1146799.0441264114,1146094.9369173804,288139.0022370469,287533.32003171823,-572976.4684586902,-143695.66001585912,-3.825147327351863,-3.8371027267980216,0.021815221315490935,0.02155596447817419,71,55,True,20.866116333003447,149792,37449
84,full_cyl_k3,"Full cylindrical mixture, K=3",cylindrical_mixture,full,3,,train_bic,1,cylindrical_mixture,full,0,1004102195,True,1166996.8114084464,1166471.210252409,292766.71765863016,292314.58868845523,-583182.6051262046,-146104.29434422762,-3.8932827195458004,-3.90142044765488,0.02037833974248917,0.020213179281259784,53,13,True,6.517056332995708,149792,37449
84,full_cyl_k6,"Full cylindrical mixture, K=6",cylindrical_mixture,full,6,,train_bic,1,cylindrical_mixture,full,0,1834897917,True,1141609.050496186,1140547.9311811673,287163.45550181123,286250.66682617506,-570166.9655905836,-143018.33341308753,-3.8063912998730483,-3.8190160862262683,0.0222282494816128,0.021949386577073043,107,63,True,25.268672124999284,149792,37449
84,gauss_vmf_tl_3x2,"Gaussian/vMF two-layer, (K,L)=(3,2)",two_layer_mixture,gaussian_vmf,3,2.0,train_bic,1,two_layer_mixture,gaussian_vmf,0,388309963,True,1169902.7118616714,1169466.363732131,293908.94727886765,293533.5949262696,-584689.1818660655,-146722.7974631348,-3.9033405112827486,-3.9179363257532858,0.020174405926484333,0.01988208257884366,44,64,True,26.007804125001712,149792,37449
84,gauss_vmf_tl_6x4,"Gaussian/vMF two-layer, (K,L)=(6,4)",two_layer_mixture,gaussian_vmf,6,4.0,train_bic,1,two_layer_mixture,gaussian_vmf,0,1626861488,True,1130621.795794662,1129382.1704266495,284576.5141818127,283510.1722710228,-564566.0852133248,-141630.0861355114,-3.769000248433326,-3.781945743157665,0.023075121147757602,0.02277832750380775,125,48,True,53.446427374998166,149792,37449
84,vmf_gauss_tl_3x2,"vMF/Gaussian two-layer, (K,L)=(3,2)",two_layer_mixture,vmf_gaussian,3,2.0,train_bic,1,two_layer_mixture,vmf_gaussian,0,1500640258,True,1141404.464718657,1140759.8595272906,286853.72014870046,286299.22235508973,-570314.9297636453,-143084.61117754487,-3.807379097439418,-3.820785900225503,0.022206303311841237,0.021910574600554723,65,24,True,11.072262499998033,149792,37449
84,vmf_gauss_tl_6x4,"vMF/Gaussian two-layer, (K,L)=(6,4)",two_layer_mixture,vmf_gaussian,6,4.0,train_bic,1,two_layer_mixture,vmf_gaussian,0,1239575699,True,1120328.0719256536,1117838.9041866846,282890.60188862856,280749.38733176247,-558668.4520933423,-140123.69366588123,-3.729628098251858,-3.7417205710668173,0.024001760473740922,0.023713267648987763,251,74,True,82.80820512500213,149792,37449
85,ind_cyl_k3,"Independent cylindrical mixture, K=3",cylindrical_mixture,independent,3,,train_bic,1,cylindrical_mixture,independent,0,1373939341,True,1184340.4918096387,1183993.396706595,296338.5818482191,296040.00611319795,-591961.6983532975,-147985.00305659897,-3.9518912782611726,-3.9516409799086483,0.019218320191187965,0.019223131107127155,35,32,True,8.642887709000206,149792,37449
85,ind_cyl_k6,"Independent cylindrical mixture, K=6",cylindrical_mixture,independent,6,,train_bic,1,cylindrical_mixture,independent,0,264494883,True,1147563.3276190844,1146859.2204100534,287441.6833544012,286836.00114907254,-573358.6102050267,-143347.00057453627,-3.827698476587713,-3.8277924797601077,0.02175963836065456,0.021757592981756058,71,88,True,28.827025624996168,149792,37449
85,full_cyl_k3,"Full cylindrical mixture, K=3",cylindrical_mixture,full,3,,train_bic,1,cylindrical_mixture,full,0,512590564,True,1167031.8502306144,1166506.2490745771,292198.55216993496,291746.42319976,-583200.1245372886,-145820.21159988,-3.893399677801809,-3.8938345910406156,0.02037595646678714,0.0203670966203383,53,26,True,8.39514870900166,149792,37449
85,full_cyl_k6,"Full cylindrical mixture, K=6",cylindrical_mixture,full,6,,train_bic,1,cylindrical_mixture,full,0,345005503,True,1141674.6295763499,1140613.5102613312,286228.2523621631,285315.4636865269,-570199.7551306656,-142550.73184326346,-3.806610200348921,-3.8065297295859293,0.02222338423974476,0.022225172644386972,107,64,True,25.61288445899845,149792,37449
85,gauss_vmf_tl_3x2,"Gaussian/vMF two-layer, (K,L)=(3,2)",two_layer_mixture,gaussian_vmf,3,2.0,train_bic,1,two_layer_mixture,gaussian_vmf,0,2041001633,True,1170325.5731978535,1169889.225068313,292873.969106542,292498.61675394396,-584900.6125341565,-146205.30837697198,-3.904752006343173,-3.9041178236260508,0.02014594993963899,0.020158730204994084,44,49,True,19.920155207997595,149792,37449
85,gauss_vmf_tl_6x4,"Gaussian/vMF two-layer, (K,L)=(6,4)",two_layer_mixture,gaussian_vmf,6,4.0,train_bic,1,two_layer_mixture,gaussian_vmf,0,9760075,True,1131089.9655079828,1129850.3401399702,283828.38404182415,282762.04213103425,-564800.1700699851,-141256.02106551712,-3.7705629811337396,-3.7719570900562664,0.023039089062965513,0.023006992441627457,125,50,True,54.24820329200156,149792,37449
85,vmf_gauss_tl_3x2,"vMF/Gaussian two-layer, (K,L)=(3,2)",two_layer_mixture,vmf_gaussian,3,2.0,train_bic,1,two_layer_mixture,vmf_gaussian,0,137289093,True,1141648.0648165054,1141003.459625139,286325.43859659566,285770.94080298493,-570436.7298125695,-142820.47040149246,-3.808192225302883,-3.813732553646091,0.0221882540870321,0.022065663782873838,65,24,True,11.040433040994685,149792,37449
85,vmf_gauss_tl_6x4,"vMF/Gaussian two-layer, (K,L)=(6,4)",two_layer_mixture,vmf_gaussian,6,4.0,train_bic,1,two_layer_mixture,vmf_gaussian,0,1283311337,True,1121564.8340335288,1119075.6662945598,282296.1485475157,280154.9339906496,-559286.8331472799,-139826.4669953248,-3.733756363138752,-3.733783732418083,0.023902879093451353,0.023902224897829102,251,47,True,48.480460541002685,149792,37449
86,ind_cyl_k3,"Independent cylindrical mixture, K=3",cylindrical_mixture,independent,3,,train_bic,1,cylindrical_mixture,independent,0,1546409917,True,1183647.8738242495,1183300.778721206,295675.4135286495,295376.83779362834,-591615.389360603,-147653.41889681417,-3.9495793457634782,-3.942786693818638,0.01926280305106021,0.01939409396961017,35,34,True,9.225975916997413,149792,37449
86,ind_cyl_k6,"Independent cylindrical mixture, K=6",cylindrical_mixture,independent,6,,train_bic,1,cylindrical_mixture,independent,0,811422559,True,1146527.9669614022,1145823.8597523712,286479.8630854521,285874.18088012346,-572840.9298761856,-142866.09044006173,-3.824242482083059,-3.8149507447478364,0.021834969648531617,0.02203879995356049,71,50,True,19.246708792008576,149792,37449
86,full_cyl_k3,"Full cylindrical mixture, K=3",cylindrical_mixture,full,3,,train_bic,1,cylindrical_mixture,full,0,1228980609,True,1166473.2034830146,1165947.6023269773,291495.32556848746,291043.1965983125,-582920.8011634886,-145468.59829915626,-3.891534936201457,-3.8844454671461524,0.02041398780875005,0.020559226367435363,53,26,True,8.491334417005419,149792,37449
86,full_cyl_k6,"Full cylindrical mixture, K=6",cylindrical_mixture,full,6,,train_bic,1,cylindrical_mixture,full,0,1874969545,True,1140873.131759458,1139812.0124444393,285608.2889808148,284695.50030517863,-569799.0062222197,-142240.75015258932,-3.8039348311139425,-3.7982522938553585,0.022282919602264667,0.0224099035770129,107,80,True,30.72847170800378,149792,37449
86,gauss_vmf_tl_3x2,"Gaussian/vMF two-layer, (K,L)=(3,2)",two_layer_mixture,gaussian_vmf,3,2.0,train_bic,1,two_layer_mixture,gaussian_vmf,0,2127279236,True,1169659.5004207555,1169223.152291215,292439.29627707996,292063.9439244819,-584567.5761456075,-145987.97196224096,-3.902528680741345,-3.8983142930983727,0.020190790775330588,0.020276062151584014,44,50,True,20.801740791997872,149792,37449
86,gauss_vmf_tl_6x4,"Gaussian/vMF two-layer, (K,L)=(6,4)",two_layer_mixture,gaussian_vmf,6,4.0,train_bic,1,two_layer_mixture,gaussian_vmf,0,125643935,True,1130429.6176738434,1129189.9923058308,282990.66210040665,281924.32018961676,-564469.9961529154,-140837.16009480838,-3.7683587651738106,-3.7607722527920204,0.02308992820041562,0.023265766382509982,125,53,True,58.32222954099416,149792,37449
86,vmf_gauss_tl_3x2,"vMF/Gaussian two-layer, (K,L)=(3,2)",two_layer_mixture,vmf_gaussian,3,2.0,train_bic,1,two_layer_mixture,vmf_gaussian,0,680079518,True,1141302.6716894887,1140658.0664981222,285042.4689635808,284487.97116997006,-570264.0332490611,-142178.98558498503,-3.807039316178842,-3.796602995673717,0.022213849879591817,0.022446894686532846,65,25,True,11.73739341700275,149792,37449
86,vmf_gauss_tl_6x4,"vMF/Gaussian two-layer, (K,L)=(6,4)",two_layer_mixture,vmf_gaussian,6,4.0,train_bic,1,two_layer_mixture,vmf_gaussian,0,1110628884,True,1120387.448499737,1117898.280760768,281759.9920093847,279618.7774525186,-558698.140380384,-139558.3887262593,-3.729826294998291,-3.7266252430307696,0.023997003874293196,0.02407394260750374,251,55,True,63.60956395800167,149792,37449
87,ind_cyl_k3,"Independent cylindrical mixture, K=3",cylindrical_mixture,independent,3,,train_bic,1,cylindrical_mixture,independent,0,1894026663,True,1183443.700964423,1183096.6058613793,296225.1799172934,295926.6041822723,-591513.3029306896,-147928.30209113614,-3.9488978245212674,-3.9501268950075072,0.019275935535049128,0.019252258604876935,35,32,True,8.839797042004648,149792,37449
87,ind_cyl_k6,"Independent cylindrical mixture, K=6",cylindrical_mixture,independent,6,,train_bic,1,cylindrical_mixture,independent,0,1034221242,True,1146372.8640483066,1145668.7568392756,287212.22249348287,286606.5402881542,-572763.3784196378,-143232.2701440771,-3.8237247544570994,-3.824728835057735,0.021846277142379057,0.021824352728085798,71,80,True,28.033395666992874,149792,37449
87,full_cyl_k3,"Full cylindrical mixture, K=3",cylindrical_mixture,full,3,,train_bic,1,cylindrical_mixture,full,0,907920251,True,1166246.6984246213,1165721.097268584,291993.6105826515,291541.4816124766,-582807.548634292,-145717.7408062383,-3.8907788709296356,-3.891098315208371,0.020429427952134222,0.02042290293050298,53,26,True,8.564704750009696,149792,37449
87,full_cyl_k6,"Full cylindrical mixture, K=6",cylindrical_mixture,full,6,,train_bic,1,cylindrical_mixture,full,0,2108412950,True,1141102.2762945595,1140041.1569795408,286138.511820707,285225.72314507084,-569913.5784897704,-142505.86157253542,-3.8046997068586466,-3.8053315595218944,0.022265882454021037,0.02225181814064775,107,57,True,23.565329542005202,149792,37449
87,gauss_vmf_tl_3x2,"Gaussian/vMF two-layer, (K,L)=(3,2)",two_layer_mixture,gaussian_vmf,3,2.0,train_bic,1,two_layer_mixture,gaussian_vmf,0,1123345607,True,1169539.3349353704,1169102.98680583,292753.26408995455,292377.9117373565,-584507.493402915,-146144.95586867825,-3.9021275729205493,-3.9025062316397836,0.020198891083858566,0.02019124404553104,44,51,True,20.474396124991472,149792,37449
87,gauss_vmf_tl_6x4,"Gaussian/vMF two-layer, (K,L)=(6,4)",two_layer_mixture,gaussian_vmf,6,4.0,train_bic,1,two_layer_mixture,gaussian_vmf,0,653007732,True,1130268.704065726,1129029.0786977133,283596.4023054678,282530.0603946779,-564389.5393488567,-141140.03019733896,-3.7678216416688253,-3.7688597879072594,0.02310233367491821,0.0230783625190501,125,46,True,49.140841000000364,149792,37449
87,vmf_gauss_tl_3x2,"vMF/Gaussian two-layer, (K,L)=(3,2)",two_layer_mixture,vmf_gaussian,3,2.0,train_bic,1,two_layer_mixture,vmf_gaussian,0,1521777387,True,1141083.6129075238,1140439.0077161572,285856.28766314586,285301.78986953513,-570154.5038580786,-142585.89493476757,-3.806308106294586,-3.8074686890108564,0.02223009880615502,0.022204313903350138,65,25,True,11.200456542006577,149792,37449
87,vmf_gauss_tl_6x4,"vMF/Gaussian two-layer, (K,L)=(6,4)",two_layer_mixture,vmf_gaussian,6,4.0,train_bic,1,two_layer_mixture,vmf_gaussian,0,1486536945,True,1120506.4388556425,1118017.2711166735,282292.0374335629,280150.8228766968,-558757.6355583367,-139824.4114383484,-3.730223480281569,-3.733728842915656,0.023987474510098458,0.023903536915068295,251,56,True,59.19847837500856,149792,37449
88,ind_cyl_k3,"Independent cylindrical mixture, K=3",cylindrical_mixture,independent,3,,train_bic,1,cylindrical_mixture,independent,0,5226763,True,1184002.8601875696,1183655.765084526,296200.8645502961,295902.28881527495,-591792.882542263,-147916.14440763748,-3.9507642767455073,-3.9498022485950885,0.01923999147666398,0.019258509796222484,35,33,True,8.730505749990698,149792,37449
88,ind_cyl_k6,"Independent cylindrical mixture, K=6",cylindrical_mixture,independent,6,,train_bic,1,cylindrical_mixture,independent,0,5384566,True,1147117.280364732,1146413.173155701,287209.22163858847,286603.5394332598,-573135.5865778505,-143230.7697166299,-3.826209587814106,-3.824688769169535,0.021792060172173725,0.02182522715767952,71,118,True,36.88802070800739,149792,37449
88,full_cyl_k3,"Full cylindrical mixture, K=3",cylindrical_mixture,full,3,,train_bic,1,cylindrical_mixture,full,0,1926102949,True,1166734.2001778677,1166208.5990218304,292007.68130060245,291555.5523304275,-583051.2995109152,-145724.77616521376,-3.8924061332442,-3.8912861802775445,0.020396210947639253,0.020419066540804307,53,26,True,8.595294500002638,149792,37449
88,full_cyl_k6,"Full cylindrical mixture, K=6",cylindrical_mixture,full,6,,train_bic,1,cylindrical_mixture,full,0,79296521,True,1141475.9712542417,1140414.851939223,285963.9371676062,285051.14849197003,-570100.4259696115,-142418.57424598502,-3.805947086423918,-3.803000727549067,0.02223812576240913,0.022303743881403475,107,63,True,24.908161374987685,149792,37449
88,gauss_vmf_tl_3x2,"Gaussian/vMF two-layer, (K,L)=(3,2)",two_layer_mixture,gaussian_vmf,3,2.0,train_bic,1,two_layer_mixture,gaussian_vmf,0,2037767308,True,1170149.7091010846,1169713.3609715442,292688.5969434886,292313.24459089054,-584812.6804857721,-146112.62229544527,-3.904164978675577,-3.901642828792365,0.020157779641484987,0.020208684751226908,44,72,True,28.579756166989682,149792,37449
88,gauss_vmf_tl_6x4,"Gaussian/vMF two-layer, (K,L)=(6,4)",two_layer_mixture,gaussian_vmf,6,4.0,train_bic,1,two_layer_mixture,gaussian_vmf,0,1225201344,True,1130915.6041603796,1129675.978792367,283504.6292103557,282438.2872995658,-564712.9893961835,-141094.1436497829,-3.7699809695857156,-3.767634480220644,0.023052501981714293,0.023106657945800958,125,51,True,54.89101591600047,149792,37449
88,vmf_gauss_tl_3x2,"vMF/Gaussian two-layer, (K,L)=(3,2)",two_layer_mixture,vmf_gaussian,3,2.0,train_bic,1,two_layer_mixture,vmf_gaussian,0,1633177671,True,1141443.684624078,1140799.0794327115,286033.6576665845,285479.15987297375,-570334.5397163557,-142674.57993648687,-3.8075100119923344,-3.8098368430795713,0.022203396373855634,0.022151792880519345,65,24,True,11.051350749999983,149792,37449
88,vmf_gauss_tl_6x4,"vMF/Gaussian two-layer, (K,L)=(6,4)",two_layer_mixture,vmf_gaussian,6,4.0,train_bic,1,two_layer_mixture,vmf_gaussian,0,16280219,True,1121036.4527684636,1118547.2850294947,282050.3308858024,279909.1163289363,-559022.6425147473,-139703.55816446815,-3.7319926465682234,-3.7305017000311933,0.023945074196555075,0.023980801649250014,251,63,True,66.59293487499235,149792,37449
